base_lr,lr,data_time,grad_norm,loss,decode.loss_ce.s0,decode.acc_seg.s0,decode.loss_ce.s1,decode.acc_seg.s1,decode.loss_ce.s2,decode.acc_seg.s2,decode.loss_ce.s3,decode.acc_seg.s3,aux.loss_ce,aux.acc_seg,time,iter,memory,step
9.000000000000002e-07,9.000000000000002e-07,0.012626719474792481,249.5181625366211,7.616134405136108,1.4230631709098815,21.277141571044922,1.7699991106986999,21.08907699584961,1.9799244284629822,26.343345642089844,1.8920577406883239,23.649883270263672,0.5510899543762207,32.06462860107422,0.6398543119430542,15.0,15695.0,15.0
5.999999999999996e-06,5.999999999999996e-06,0.013025259971618653,145.9078353881836,5.755953025817871,1.4134477734565736,18.10474395751953,1.2390599489212035,66.43505096435547,1.290919589996338,43.4412956237793,1.2730467677116395,51.38883590698242,0.5394788801670074,52.95429229736328,0.6437726497650147,100.0,15525.0,100.0
1.199999999999997e-05,1.199999999999997e-05,0.010635614395141602,90.27552528381348,4.1752365827560425,1.361796760559082,37.201499938964844,0.7578245520591735,76.19790649414062,0.7651132822036744,74.63693237304688,0.8078876852989196,81.23359680175781,0.4826143026351929,76.23681640625,0.6401742458343506,200.0,15525.0,200.0
1.7999999999999953e-05,1.7999999999999953e-05,0.011911916732788085,39.528710746765135,2.8329246759414675,1.2079398512840271,55.58891296386719,0.4002108559012413,81.70032501220703,0.45287691950798037,76.22756958007812,0.4023837953805923,77.21824645996094,0.36951330304145813,73.50845336914062,0.6436549186706543,300.0,15525.0,300.0
2.3999999999999953e-05,2.3999999999999953e-05,0.010705089569091797,37.278460788726804,2.062128257751465,0.888392323255539,89.145751953125,0.3131355419754982,93.6636962890625,0.29972674399614335,94.30284118652344,0.2883472144603729,94.38400268554688,0.2725263774394989,87.32977294921875,0.6391801595687866,400.0,15525.0,400.0
2.9999999999999977e-05,2.9999999999999977e-05,0.01095881462097168,46.63524875640869,1.930059540271759,0.626675671339035,91.37162780761719,0.3703861221671104,93.04561614990234,0.378608213365078,96.30117797851562,0.3400952011346817,95.14427185058594,0.2142943486571312,93.524169921875,0.639014744758606,500.0,15525.0,500.0
3.6e-05,3.6e-05,0.01059412956237793,25.156907749176025,1.309430831670761,0.45423691868782046,94.29312133789062,0.24114142581820489,93.88885498046875,0.227417653799057,95.29609680175781,0.22556984275579453,94.98243713378906,0.1610649861395359,93.08348083496094,0.6373643398284912,600.0,16857.0,600.0
4.200000000000002e-05,4.200000000000002e-05,0.012629222869873048,21.356983184814453,1.239851325750351,0.3578282505273819,88.17396545410156,0.2730260193347931,94.29931640625,0.23535093367099763,93.71051788330078,0.2398184135556221,92.30365753173828,0.13382772728800774,88.39425659179688,0.6414561033248901,700.0,15524.0,700.0
4.800000000000002e-05,4.800000000000002e-05,0.010575366020202637,16.83184151649475,0.750642716884613,0.2765088453888893,95.07627868652344,0.1274295598268509,95.57160949707031,0.11996753886342049,96.14801025390625,0.12068091966211796,96.26655578613281,0.10605584532022476,94.96430969238281,0.6382299184799194,800.0,15524.0,800.0
5.4000000000000045e-05,5.4000000000000045e-05,0.011287951469421386,50.72954626083374,0.9493496477603912,0.2626053959131241,94.48814392089844,0.19590274840593339,96.14524841308594,0.1830918550491333,97.03207397460938,0.19835873171687127,96.65937805175781,0.10939090400934219,91.09259033203125,0.6397127628326416,900.0,15524.0,900.0
6.000000000000001e-05,6.000000000000001e-05,0.014305496215820312,38.01455130577087,0.9099514842033386,0.2342187061905861,90.96508026123047,0.20980119183659554,91.68977355957031,0.18739139772951602,92.00257873535156,0.18380535617470742,91.65534973144531,0.09473479762673379,87.4441146850586,0.6566990852355957,1000.0,15524.0,1000.0
6.000000000000001e-05,6.000000000000001e-05,0.01075887680053711,34.91503596305847,1.1319967836141587,0.24678997397422792,88.64450073242188,0.2789108071476221,86.8703842163086,0.2541101656854153,88.33484649658203,0.24763365350663663,87.92619323730469,0.10455219559371472,88.70830535888672,0.6382937669754029,1100.0,15524.0,1100.0
6.000000000000001e-05,6.000000000000001e-05,0.010775160789489747,19.488800382614137,0.5985831260681153,0.1652114637196064,94.55900573730469,0.13346775770187377,93.89686584472656,0.11457547694444656,94.20700073242188,0.1133961834013462,94.18402099609375,0.07193224839866161,94.17695617675781,0.6372716188430786,1200.0,15524.0,1200.0
6.000000000000001e-05,6.000000000000001e-05,0.010494756698608398,10.32815055847168,0.605319032073021,0.1585309013724327,98.34222412109375,0.12182507626712322,98.14205169677734,0.1194761648774147,98.32725524902344,0.1300952523946762,98.51341247558594,0.07539163064211607,96.72174072265625,0.6361130952835083,1300.0,15524.0,1300.0
6.000000000000001e-05,6.000000000000001e-05,0.010854601860046387,15.065649175643921,0.487622532248497,0.10721293836832047,97.25485229492188,0.1184237975627184,97.06144714355469,0.10417971052229405,97.39437103271484,0.10484501421451568,97.46865844726562,0.05296108219772577,96.85087585449219,0.6379668951034546,1400.0,15524.0,1400.0
6.000000000000001e-05,6.000000000000001e-05,0.013404107093811036,17.590434288978578,0.39753502160310744,0.10739104673266411,94.56958770751953,0.07761941328644753,95.15885925292969,0.08063942268490791,95.01495361328125,0.08142258189618587,95.20559692382812,0.0504625553265214,92.98744201660156,0.6477385997772217,1500.0,15524.0,1500.0
6.000000000000001e-05,6.000000000000001e-05,0.0109358549118042,7.553697347640991,0.3211041152477264,0.0837063767015934,95.74031829833984,0.06607388965785503,96.32148742675781,0.06633535362780094,95.79696655273438,0.0665020726621151,95.65077209472656,0.0384864192456007,93.74046325683594,0.6365596532821656,1600.0,15524.0,1600.0
6.000000000000001e-05,6.000000000000001e-05,0.012046718597412109,10.82044426202774,0.3377513140439987,0.0875372540205717,97.39933013916016,0.07383110467344522,96.92211151123047,0.0701729018241167,97.06353759765625,0.06623739488422871,96.96168518066406,0.03997266404330731,97.0693588256836,0.6418746948242188,1700.0,15524.0,1700.0
6.000000000000001e-05,6.000000000000001e-05,0.01128218173980713,30.686981081962585,0.9270592719316483,0.17510472014546394,94.15617370605469,0.21078619360923767,94.87905883789062,0.24998710080981254,95.11404418945312,0.2129569437354803,94.90299224853516,0.07822430226951838,93.5445785522461,0.6368331432342529,1800.0,15524.0,1800.0
6.000000000000001e-05,6.000000000000001e-05,0.010114359855651855,27.670789086818694,0.6122530743479728,0.1410106375813484,95.97721099853516,0.1456927765160799,95.35484313964844,0.13025164119899274,95.31269073486328,0.13096269983798264,95.52507019042969,0.06433531269431114,95.47300720214844,0.63461275100708,1900.0,15524.0,1900.0
6.000000000000001e-05,6.000000000000001e-05,0.012090635299682618,9.075590169429779,0.3890733852982521,0.09336488656699657,97.1343994140625,0.08105061315000057,96.7886962890625,0.08397409804165364,97.13401794433594,0.08257138840854168,97.20602416992188,0.04811239577829838,96.22010803222656,0.6416291713714599,2000.0,15524.0,2000.0
6.000000000000001e-05,6.000000000000001e-05,0.011945223808288575,4.179949176311493,0.22744551077485084,0.05831706300377846,95.04632568359375,0.04541196748614311,96.99906921386719,0.045423461869359014,96.89865112304688,0.04794053174555302,96.30593872070312,0.030352488160133362,93.99786376953125,0.6406691789627075,2100.0,15524.0,2100.0
6.000000000000001e-05,6.000000000000001e-05,0.011759710311889649,7.447745668888092,0.2837626993656158,0.06427093222737312,98.64044189453125,0.06590318717062474,98.6990966796875,0.06239558942615986,98.71530151367188,0.06015564277768135,98.70309448242188,0.03103735074400902,98.37045288085938,0.6399007558822631,2200.0,15524.0,2200.0
6.000000000000001e-05,6.000000000000001e-05,0.011320233345031738,10.5735612988472,0.31984139382839205,0.07351144701242447,97.53561401367188,0.06834863014519214,97.37882995605469,0.07016856260597706,97.7823257446289,0.0684509426355362,97.94760131835938,0.0393618069589138,97.78251647949219,0.63687105178833,2300.0,15524.0,2300.0
6.000000000000001e-05,6.000000000000001e-05,0.0130523681640625,10.653432869911194,0.32435072809457777,0.07676884643733502,98.5036849975586,0.0707909818738699,98.57377624511719,0.06919209025800228,98.53591918945312,0.06676793210208416,98.53697204589844,0.04083087593317032,98.34718322753906,0.6457417249679566,2400.0,15524.0,2400.0
6.000000000000001e-05,6.000000000000001e-05,0.010994267463684083,14.592185819149018,0.27797048091888427,0.06670463904738426,95.265869140625,0.05451788753271103,95.8670654296875,0.0561757929623127,95.91035461425781,0.06087890155613422,95.98397827148438,0.03969325423240662,94.622802734375,0.6378364562988281,2500.0,15524.0,2500.0
6.000000000000001e-05,6.000000000000001e-05,0.01195821762084961,5.346786391735077,0.22284312546253204,0.053719551861286165,95.85952758789062,0.04830567836761475,96.044921875,0.047432439588010314,96.19522094726562,0.04801860097795725,96.112060546875,0.025366855412721635,94.97108459472656,0.6391831874847412,2600.0,15524.0,2600.0
6.000000000000001e-05,6.000000000000001e-05,0.012275624275207519,20.790960133075714,0.6259914167225361,0.15025659389793872,90.73171997070312,0.1423621727153659,90.96870422363281,0.1296868583187461,90.88525390625,0.12985840924084185,90.87571716308594,0.07382737072184682,89.15348052978516,0.6426183223724365,2700.0,15524.0,2700.0
6.000000000000001e-05,6.000000000000001e-05,0.013648700714111329,9.080879557132722,0.3492168739438057,0.08275958523154259,97.28565216064453,0.08103709556162357,97.66798400878906,0.07486949674785137,97.68972778320312,0.07410949859768153,97.6999282836914,0.03644120739772916,96.21572875976562,0.6494637250900268,2800.0,15524.0,2800.0
6.000000000000001e-05,6.000000000000001e-05,0.013356709480285644,35.42511620521545,0.328389498591423,0.07737409099936485,98.3163833618164,0.07684042770415545,98.33087921142578,0.06813152320683002,98.39048767089844,0.06905744820833207,98.36997985839844,0.03698601266369224,98.28948974609375,0.6484476089477539,2900.0,15524.0,2900.0
6.000000000000001e-05,6.000000000000001e-05,0.010518765449523926,15.365199387073517,0.2989794388413429,0.07629665285348892,98.64053344726562,0.06572823002934455,98.59294891357422,0.05768088418990373,98.88019561767578,0.06087900139391422,98.86322021484375,0.03839466627687216,98.56433868408203,0.6383390665054322,3000.0,15524.0,3000.0
6.000000000000001e-05,6.000000000000001e-05,0.010545921325683594,7.340913170576096,0.24189581274986266,0.052589594200253484,96.02059936523438,0.0483075276017189,96.24681091308594,0.054708067514002326,96.19818115234375,0.05850566290318966,96.11654663085938,0.027784962207078934,95.12615203857422,0.6396050214767456,3100.0,15524.0,3100.0
6.000000000000001e-05,6.000000000000001e-05,0.012612032890319824,9.100149467587471,0.20219609290361404,0.044367922469973564,98.60000610351562,0.0459278617054224,98.59580993652344,0.04545593075454235,98.59114074707031,0.046258953586220744,98.58961486816406,0.02018542177975178,98.23265075683594,0.6439009666442871,3200.0,15524.0,3200.0
