lr,data_time,loss,decode.loss_ce,decode.acc_seg,aux_0.loss_ce,aux_0.acc_seg,aux_1.loss_ce,aux_1.acc_seg,time,iter,memory,step
0.11736711866891422,0.13921658992767333,0.23454777598381044,0.10849736668169499,81.5521240234375,0.04522026814520359,81.6335678100586,0.0808301441371441,67.79327392578125,0.20633909702301026,3900.0,1452.0,3900.0
0.11729950573609252,0.1143113374710083,0.24751613587141036,0.12052431106567382,85.544677734375,0.049461230635643005,81.57014465332031,0.07753059566020966,77.94971466064453,0.18129749298095704,4000.0,1452.0,4000.0
0.11723188846896922,0.14287347793579103,0.20903881192207335,0.09537720941007137,95.15972137451172,0.03932972326874733,93.92280578613281,0.07433188296854495,67.25874328613281,0.20959074497222902,4100.0,1452.0,4100.0
0.11716426686448604,0.11013360023498535,0.25466431528329847,0.1242949977517128,91.25957489013672,0.05002966914325953,92.47178649902344,0.08033964857459068,72.48124694824219,0.1767878770828247,4200.0,1452.0,4200.0
0.11709664091958041,0.1615968942642212,0.24917937964200973,0.12067094668745995,77.35271453857422,0.05018748790025711,76.57833099365234,0.07832094132900239,52.40211486816406,0.22833211421966554,4300.0,1452.0,4300.0
0.11702901063118594,0.1348712921142578,0.23306531012058257,0.10932861641049385,85.04905700683594,0.04542364049702883,82.20596313476562,0.07831304706633091,71.1324691772461,0.20076324939727783,4400.0,1452.0,4400.0
0.11696137599623198,0.1350376844406128,0.24106835722923278,0.11811999082565308,81.91852569580078,0.04815605022013188,81.67008972167969,0.0747923195362091,75.86002349853516,0.20221312046051027,4500.0,1452.0,4500.0
0.11689373701164373,0.08169677257537841,0.24421813786029817,0.1160062462091446,76.68733215332031,0.04535719640552997,76.82266235351562,0.0828546941280365,58.82396697998047,0.149627947807312,4600.0,1452.0,4600.0
0.11682609367434199,0.14598312377929687,0.2670851156115532,0.13012408837676048,78.73907470703125,0.0505060663446784,80.8450698852539,0.0864549569785595,49.26023483276367,0.2177258014678955,4700.0,1452.0,4700.0
0.11675844598124374,0.08202064037322998,0.22820762246847154,0.1061697095632553,70.52278137207031,0.04317704550921917,69.19546508789062,0.07886086925864219,55.295372009277344,0.1484743356704712,4800.0,1452.0,4800.0
0.11669079392926171,0.1273733854293823,0.234455107152462,0.11238403394818305,85.77156066894531,0.045098019763827324,84.7708740234375,0.07697305344045162,56.139469146728516,0.19437100887298583,4900.0,1452.0,4900.0
0.11662313751530433,0.10621562004089355,0.24617538452148438,0.1186840921640396,77.17742919921875,0.047293375432491305,78.8167953491211,0.08019791096448899,55.41505813598633,0.17331256866455078,5000.0,1452.0,5000.0
0.1165554767362759,0.16121292114257812,0.25454541593790053,0.1220041923224926,92.84429931640625,0.05002958942204714,91.83073425292969,0.08251163139939308,64.42298889160156,0.22816312313079834,5100.0,1452.0,5100.0
0.11648781158907644,0.10982713699340821,0.25060489028692245,0.11956743150949478,90.49996948242188,0.050944669730961324,89.68801879882812,0.08009278997778893,64.27239990234375,0.17617685794830323,5200.0,1452.0,5200.0
0.11642014207060203,0.12982347011566162,0.21952892690896988,0.10022813156247139,88.60721588134766,0.040071440674364564,89.51959228515625,0.07922935783863068,55.3004264831543,0.1963094711303711,5300.0,1452.0,5300.0
0.11635246817774426,0.15868823528289794,0.19353468269109725,0.08552181422710418,94.82698059082031,0.03770815674215555,94.12727355957031,0.07030471079051495,67.38414764404297,0.2256784439086914,5400.0,1452.0,5400.0
0.11628478990739056,0.12129311561584473,0.23402033150196075,0.10450779721140861,80.50527954101562,0.04393955245614052,79.29363250732422,0.0855729803442955,60.06002426147461,0.1885222911834717,5500.0,1452.0,5500.0
0.11621710725642422,0.16488044261932372,0.2481614276766777,0.11975299566984177,88.97666931152344,0.04715859033167362,88.32035064697266,0.08124983832240104,72.182373046875,0.2315814256668091,5600.0,1452.0,5600.0
0.1161494202217242,0.11655068397521973,0.24833859950304032,0.11717238202691078,86.63186645507812,0.04853646792471409,87.0859146118164,0.08262974843382835,67.05284118652344,0.18843374252319336,5700.0,1452.0,5700.0
0.11608172880016522,0.20110900402069093,0.24327485114336014,0.11458384916186333,74.31611633300781,0.04493004363030195,80.8706283569336,0.08376095592975616,58.4782600402832,0.2678854465484619,5800.0,1452.0,5800.0
0.11601403298861782,0.1181657075881958,0.20449991077184676,0.08959300108253956,86.37809753417969,0.03892247099429369,82.85874938964844,0.07598443552851677,68.7936782836914,0.1899204969406128,5900.0,1452.0,5900.0
0.11594633278394831,0.09064667224884033,0.17857006788253785,0.07356548011302948,76.93290710449219,0.03125152364373207,76.40829467773438,0.07375306636095047,62.819766998291016,0.16255540847778321,6000.0,1452.0,6000.0
0.11587862818301849,0.08803811073303222,0.1995076358318329,0.08946644775569439,81.54888153076172,0.03838995229452848,82.07817077636719,0.07165123783051967,69.34175109863281,0.15341079235076904,6100.0,1452.0,6100.0
0.11581091918268616,0.10410776138305664,0.2092468574643135,0.09386509507894517,86.6067886352539,0.03679596036672592,85.03427124023438,0.0785857979208231,78.70359802246094,0.17011721134185792,6200.0,1452.0,6200.0
0.11574320577980457,0.20157880783081056,0.19153411611914634,0.08377317637205124,86.84739685058594,0.034673983976244924,85.239501953125,0.07308695763349533,66.62521362304688,0.26793899536132815,6300.0,1452.0,6300.0
0.11567548797122294,0.1434772253036499,0.2499351680278778,0.11451197937130927,75.08497619628906,0.049527072720229624,72.33000183105469,0.08589611873030663,49.59402084350586,0.21109614372253419,6400.0,1452.0,6400.0
0.11560776575378591,0.101859450340271,0.23607174009084703,0.11004228703677654,67.99592590332031,0.04547423776239157,68.81332397460938,0.0805552177131176,53.39231491088867,0.1696474552154541,6500.0,1452.0,6500.0
0.11554003912433398,0.17628583908081055,0.22299668341875076,0.10173021666705609,79.90464782714844,0.04199980888515711,78.11508178710938,0.07926666066050529,47.286224365234375,0.24233267307281495,6600.0,1452.0,6600.0
0.11547230807970328,0.12112298011779785,0.22348418831825256,0.10137518011033535,88.59825134277344,0.04324600789695978,89.3655776977539,0.07886300310492515,64.88056182861328,0.18707849979400634,6700.0,1452.0,6700.0
0.11540457261672565,0.1294874668121338,0.1805317997932434,0.0733309406787157,83.01039123535156,0.03166356310248375,82.49797821044922,0.07553729824721814,73.38924407958984,0.1962486982345581,6800.0,1452.0,6800.0
0.11533683273222861,0.11343014240264893,0.20106493532657624,0.08780071102082729,92.45071411132812,0.036909957975149156,90.51580810546875,0.07635426819324494,69.15016174316406,0.18009800910949708,6900.0,1452.0,6900.0
0.11526908842303504,0.10717852115631103,0.22981892973184587,0.10904292650520801,92.85020446777344,0.04371074065566063,93.49861145019531,0.0770652636885643,77.4117431640625,0.1731940507888794,7000.0,1452.0,7000.0
0.11520133968596395,0.11572215557098389,0.18718596845865249,0.07679244242608547,89.61553955078125,0.032400825433433054,90.16304016113281,0.07799270004034042,49.50227737426758,0.1800384044647217,7100.0,1452.0,7100.0
0.11513358651782957,0.11446976661682129,0.21175085753202438,0.09338715858757496,69.44427490234375,0.03927641771733761,71.02003479003906,0.07908728048205375,40.99407196044922,0.1810842275619507,7200.0,1452.0,7200.0
0.11506582891544184,0.12898118495941163,0.2012426033616066,0.087131667137146,74.80411529541016,0.037390968576073644,75.20389556884766,0.0767199669033289,52.922630310058594,0.1950742483139038,7300.0,1452.0,7300.0
0.1149980668756064,0.12786014080047609,0.2198255866765976,0.09700598195195198,88.02204132080078,0.03972798064351082,86.6005859375,0.08309162110090255,71.93374633789062,0.19370906352996825,7400.0,1452.0,7400.0
0.11493030039512452,0.133506441116333,0.2057597219944,0.08902091458439827,84.28392028808594,0.03706065993756056,83.65164184570312,0.07967814430594444,63.34848403930664,0.19987356662750244,7500.0,1452.0,7500.0
0.11486252947079295,0.1479177236557007,0.21571251302957534,0.09373454004526138,86.26708984375,0.038060767203569414,88.16900634765625,0.08391720503568649,46.53902053833008,0.2141331672668457,7600.0,1452.0,7600.0
0.11479475409940405,0.20583345890045165,0.21600792855024337,0.09649905227124692,82.9293212890625,0.04023399297147989,83.76951599121094,0.07927488423883915,55.673885345458984,0.26990106105804446,7700.0,1452.0,7700.0
0.11472697427774581,0.12450079917907715,0.23653866797685624,0.11136897876858712,90.25077819824219,0.04462057026103139,90.75164794921875,0.08054911941289902,66.37516021728516,0.19516305923461913,7800.0,1452.0,7800.0
0.11465919000260186,0.1219836950302124,0.20270110219717025,0.08774253241717815,91.24917602539062,0.03625122141093016,91.70475006103516,0.07870734706521035,54.52108383178711,0.18816192150115968,7900.0,1452.0,7900.0
0.11459140127075115,0.11981890201568604,0.1696847602725029,0.06281716413795949,89.17741394042969,0.02731103468686342,88.93966674804688,0.07955656126141548,63.38691711425781,0.18589329719543457,8000.0,1452.0,8000.0
0.11452360807896851,0.1462162971496582,0.20366575419902802,0.0915416892617941,86.99578857421875,0.03633719608187676,85.76412200927734,0.07578686811029911,75.81033325195312,0.21279530525207518,8100.0,1452.0,8100.0
0.11445581042402393,0.08659079074859619,0.2102403536438942,0.09123379103839398,80.7830810546875,0.03688492625951767,81.67008972167969,0.08212163932621479,53.21760177612305,0.1534019947052002,8200.0,1452.0,8200.0
0.11438800830268336,0.08582043647766113,0.18905452340841294,0.07797119803726674,83.05721282958984,0.032948602735996244,79.08687591552734,0.07813472673296928,59.39016342163086,0.15211222171783448,8300.0,1452.0,8300.0
0.11432020171170783,0.15541670322418213,0.18070267140865326,0.0745351504534483,94.21224975585938,0.03191709537059069,93.01329040527344,0.07425042577087879,68.47782135009766,0.2224644899368286,8400.0,1452.0,8400.0
0.11425239064785406,0.18425052165985106,0.1881554365158081,0.07945645786821842,79.10957336425781,0.03274032268673181,80.65147399902344,0.07595865167677403,65.35520935058594,0.2519382953643799,8500.0,1452.0,8500.0
0.11418457510787444,0.1126133680343628,0.18499122112989425,0.07650528363883495,84.34085845947266,0.033054374530911444,83.87737274169922,0.07543156109750271,53.73067855834961,0.17892081737518312,8600.0,1452.0,8600.0
0.11411675508851668,0.15263173580169678,0.19181383699178695,0.07880302742123604,91.53280639648438,0.03526442442089319,91.90530395507812,0.0777463860809803,70.89128112792969,0.21848642826080322,8700.0,1452.0,8700.0
0.11404893058652407,0.09600763320922852,0.17990519851446152,0.07245535776019096,88.58146667480469,0.02863003611564636,88.83619689941406,0.07881980240345002,78.60565185546875,0.16256089210510255,8800.0,1452.0,8800.0
0.11398110159863531,0.1438593626022339,0.20567118674516677,0.09012156948447228,91.12415313720703,0.036476065032184125,91.12281799316406,0.07907355129718781,70.46270751953125,0.209806227684021,8900.0,1452.0,8900.0
0.11391326812158467,0.18799848556518556,0.17335938960313796,0.06865971274673939,93.12152862548828,0.0287133714184165,93.84078979492188,0.07598630264401436,59.70029830932617,0.255124568939209,9000.0,1452.0,9000.0
0.11384543015210163,0.15031013488769532,0.22229526787996293,0.10141164362430573,93.41020202636719,0.04251102264970541,90.64131164550781,0.07837260290980338,72.42822265625,0.22239265441894532,9100.0,1452.0,9100.0
0.11377758768691132,0.07577056884765625,0.1655460439622402,0.0630157433450222,92.79127502441406,0.026190556678920986,92.99583435058594,0.07633974216878414,61.35568618774414,0.14253065586090088,9200.0,1452.0,9200.0
0.11370974072273435,0.10594260692596436,0.22345433831214906,0.09954997599124908,66.9075927734375,0.04080388154834509,67.20333099365234,0.0831004798412323,54.30412292480469,0.17261335849761963,9300.0,1452.0,9300.0
0.11364188925628647,0.1427046537399292,0.19960772544145583,0.08470169901847839,94.81334686279297,0.03442618260160089,94.5015869140625,0.08047984205186368,62.46461868286133,0.20902366638183595,9400.0,1452.0,9400.0
0.11357403328427929,0.10788004398345948,0.16474644094705582,0.06569274887442589,89.39828491210938,0.027524128556251526,84.49525451660156,0.0715295646339655,54.366302490234375,0.17396996021270753,9500.0,1452.0,9500.0
0.11350617280341946,0.17068774700164796,0.1738946408033371,0.06907033249735832,81.39762878417969,0.029041990544646977,81.78520202636719,0.07578231692314148,59.5463752746582,0.23708693981170653,9600.0,1452.0,9600.0
0.11343830781040926,0.12054316997528076,0.17711986154317855,0.07176973819732665,90.88182067871094,0.029316502809524535,90.88278198242188,0.07603362165391445,72.51730346679688,0.1877192497253418,9700.0,1452.0,9700.0
0.1133704383019462,0.12851390838623047,0.22330489307641982,0.10243148393929005,91.33739471435547,0.042865271866321566,91.45669555664062,0.07800813913345336,73.825927734375,0.1944948196411133,9800.0,1452.0,9800.0
0.11330256427472327,0.10995492935180665,0.16864216402173043,0.06696679554879666,88.02328491210938,0.02828265856951475,87.5,0.07339271157979965,60.46171188354492,0.1814182758331299,9900.0,1452.0,9900.0
0.11323468572542886,0.07326076030731202,0.16543095409870148,0.06199726387858391,95.20368957519531,0.025144601240754128,93.03121948242188,0.07828908935189247,64.02597045898438,0.14440617561340333,10000.0,1452.0,10000.0
0.11316680265074656,0.11208078861236573,0.1795090213418007,0.06914299242198467,88.31320190429688,0.028804302401840686,87.54520416259766,0.08156172670423985,60.9196662902832,0.17863130569458008,10100.0,1452.0,10100.0
0.11309891504735549,0.17669920921325682,0.1804383233189583,0.07446133382618428,93.5018539428711,0.03191117532551289,91.84713745117188,0.07406581453979015,84.58538055419922,0.2414381980895996,10200.0,1452.0,10200.0
0.11303102291193011,0.09211068153381348,0.17038729041814804,0.0662264421582222,76.8546142578125,0.02870445214211941,77.79922485351562,0.07545639351010322,52.8900146484375,0.15837526321411133,10300.0,1452.0,10300.0
0.11296312624114015,0.07260363101959229,0.19969354718923568,0.08545034304261208,96.82473754882812,0.035544016398489475,96.03623962402344,0.07869919016957283,57.292938232421875,0.1392364501953125,10400.0,1452.0,10400.0
0.11289522503165067,0.13550655841827391,0.210550706833601,0.09364801421761512,78.4820556640625,0.036920942924916746,81.98843383789062,0.07998174987733364,62.38880157470703,0.20277469158172606,10500.0,1452.0,10500.0
0.11282731928012199,0.13599827289581298,0.1838320665061474,0.07268211655318738,97.64881134033203,0.03176607517525554,96.49772644042969,0.07938387431204319,55.20753860473633,0.2017226219177246,10600.0,1452.0,10600.0
0.11275940898320966,0.15229721069335939,0.19029541164636612,0.0772461861371994,79.01353454589844,0.03169909827411175,78.82948303222656,0.08135012723505497,51.738929748535156,0.21835975646972655,10700.0,1452.0,10700.0
0.1126914941375649,0.1676247835159302,0.18765518367290496,0.08118616789579391,93.14346313476562,0.03426437713205814,91.37831115722656,0.07220463901758194,51.845645904541016,0.23927526473999022,10800.0,1452.0,10800.0
0.11262357473983388,0.12099287509918213,0.17677185833454132,0.06961185894906521,90.84300994873047,0.029061624594032765,89.04972076416016,0.07809837535023689,64.2080307006836,0.190893292427063,10900.0,1452.0,10900.0
0.1125556507866582,0.09617846012115479,0.1832710400223732,0.0761039212346077,91.75863647460938,0.031200670637190342,91.11204528808594,0.07596645019948482,45.20721435546875,0.16291701793670654,11000.0,1452.0,11000.0
0.11248772227467467,0.17736473083496093,0.17072610110044478,0.06303050741553307,89.36395263671875,0.027163412421941757,88.51632690429688,0.080532181635499,61.66181564331055,0.24436194896698,11100.0,1452.0,11100.0
0.11241978920051508,0.09937086105346679,0.18603014722466468,0.08026138246059418,87.37449645996094,0.03346835691481829,88.20667266845703,0.07230040952563285,54.46596145629883,0.16637933254241943,11200.0,1452.0,11200.0
0.11235185156080707,0.1815058946609497,0.20834474861621857,0.09256984740495681,93.12086486816406,0.039052835665643215,92.60321044921875,0.0767220638692379,66.82929992675781,0.24863877296447753,11300.0,1452.0,11300.0
0.11228390935217301,0.1473548650741577,0.17076564878225325,0.06625806409865617,84.08689880371094,0.02862300118431449,83.47291564941406,0.07588458061218262,53.71408462524414,0.21366407871246337,11400.0,1452.0,11400.0
0.11221596257123066,0.09731581211090087,0.20648094564676284,0.09069586545228958,82.23886108398438,0.03572879210114479,83.12043762207031,0.08005629181861877,50.44832229614258,0.164007830619812,11500.0,1452.0,11500.0
0.11214801121459318,0.09131765365600586,0.15074452832341195,0.05446533840149641,95.83492279052734,0.022177137434482574,95.33157348632812,0.07410205230116844,65.74411010742188,0.15716350078582764,11600.0,1452.0,11600.0
0.11208005527886859,0.21836645603179933,0.193008254468441,0.08381055369973182,87.29190826416016,0.03401679378002882,86.87315368652344,0.07518090456724166,58.54225158691406,0.28419904708862304,11700.0,1452.0,11700.0
0.11201209476066035,0.1235008716583252,0.19016055315732955,0.07567548677325249,85.27517700195312,0.03202803730964661,84.28086853027344,0.08245703168213367,66.46299743652344,0.19022102355957032,11800.0,1452.0,11800.0
0.1119441296565671,0.11861896514892578,0.1924303337931633,0.07975110933184623,83.49618530273438,0.031170166749507188,85.77499389648438,0.08150905594229699,51.820945739746094,0.1842806577682495,11900.0,1452.0,11900.0
0.1118761599631825,0.10686233043670654,0.16777899414300917,0.06630670689046383,89.32752990722656,0.026639233715832232,89.9239501953125,0.07483305260539055,55.82437515258789,0.1726665735244751,12000.0,1452.0,12000.0
0.11180818567709552,0.07341105937957763,0.16093682646751403,0.05728477351367474,85.48173522949219,0.025445723440498114,84.55133056640625,0.0782063327729702,54.526710510253906,0.139703106880188,12100.0,1452.0,12100.0
0.11174020679489036,0.0944199800491333,0.15925730913877487,0.056821642071008684,85.89791870117188,0.02446272112429142,85.82945251464844,0.07797294817864894,64.29643249511719,0.16064054965972902,12200.0,1452.0,12200.0
0.11167222331314615,0.08565397262573242,0.18202748373150826,0.07215462401509284,92.70210266113281,0.028659892454743385,91.400146484375,0.08121296912431716,45.12958526611328,0.15312929153442384,12300.0,1452.0,12300.0
0.11160423522843729,0.13421244621276857,0.1617381751537323,0.05651007443666458,95.29428100585938,0.024697042629122735,94.81563568115234,0.08053105771541595,60.959815979003906,0.20134186744689941,12400.0,1452.0,12400.0
0.1115362425373331,0.13820283412933348,0.15322848036885262,0.055234164372086524,94.50178527832031,0.024291388504207135,93.80789184570312,0.07370292730629444,69.41499328613281,0.2051926851272583,12500.0,1452.0,12500.0
0.11146824523639828,0.13567674160003662,0.1569744400680065,0.057500633969902994,94.24447631835938,0.02549223219975829,93.18971252441406,0.07398157678544522,63.824462890625,0.2028395414352417,12600.0,1452.0,12600.0
0.11140024332219255,0.1576247215270996,0.18286628723144532,0.07582303080707789,93.88275146484375,0.031111438758671284,92.32015991210938,0.07593181766569615,70.27606964111328,0.2251044273376465,12700.0,1452.0,12700.0
0.11133223679127074,0.125390625,0.17363879457116127,0.06448647528886794,94.76899719238281,0.027936044707894327,93.90239715576172,0.08121627643704414,58.13484191894531,0.19227306842803954,12800.0,1452.0,12800.0
0.11126422564018275,0.18664252758026123,0.17315665185451506,0.0682561930269003,89.50080871582031,0.028708083741366863,88.27381134033203,0.0761923748999834,71.44451141357422,0.2508294105529785,12900.0,1452.0,12900.0
0.11119620986547359,0.10802021026611328,0.1527916297316551,0.05739198848605156,83.34893798828125,0.024419582821428774,81.9925308227539,0.0709800586104393,65.32573699951172,0.17429804801940918,13000.0,1452.0,13000.0
0.11112818946368318,0.17275052070617675,0.1735909752547741,0.06617183946073055,87.3800277709961,0.027803813479840754,86.39535522460938,0.07961532324552537,61.48366928100586,0.23986072540283204,13100.0,1452.0,13100.0
0.11106016443134656,0.14174630641937255,0.15479255095124245,0.055116483755409715,93.27078247070312,0.024136468395590784,93.46122741699219,0.0755396030843258,55.521488189697266,0.2091136693954468,13200.0,1452.0,13200.0
0.11099213476499395,0.17915046215057373,0.14324373975396157,0.04988831877708435,86.53936767578125,0.020653231907635926,88.97953033447266,0.0727021910250187,67.08497619628906,0.24554057121276857,13300.0,1452.0,13300.0
0.11092410046115049,0.14326677322387696,0.1679408311843872,0.06702818721532822,95.62025451660156,0.027325660455971956,95.02630615234375,0.07358698435127735,74.96099853515625,0.21017322540283204,13400.0,1452.0,13400.0
0.11085606151633648,0.15672924518585205,0.1625419870018959,0.05979313515126705,90.72828674316406,0.025696646329015492,88.71726989746094,0.07705220617353917,64.93644714355469,0.22221312522888184,13500.0,1452.0,13500.0
